Customer Number,CountryID,CustType,item_name,ItemId,brandId,Unit,FF Target,MM,FF Target Value,year,Trans_Name,Status,SAP Code,Divested
54847,1,Private        ,Invega Sustenna 50 mg,52,19,CNS,0.75,12,140.145,2019,DPO,Registered,414736,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,1.3,1,317.018,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,1.6,2,390.176,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,1.9,3,463.334,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,1.7,4,414.562,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,2,5,487.72,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,1.9,6,463.334,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,1,7,243.86,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,1.2,8,292.632,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,1.9,9,463.334,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,2.1,10,512.106,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,1.9,11,463.334,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,1.5,12,365.79,2019,DPO,Registered,414737,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,0.65,1,75.9135,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,0.8,2,93.432,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,0.95,3,110.9505,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,0.85,4,99.2715,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,1,5,116.79,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,0.95,6,110.9505,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,0.5,7,36.98026667,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,0.6,8,44.37632,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,0.95,9,70.26250667,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,1.05,10,77.65856,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,0.95,11,70.26250667,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,0.75,12,55.4704,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,0.65,1,100.1312,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,0.8,2,123.2384,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,0.95,3,146.3456,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,0.85,4,130.9408,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,1,5,154.048,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,0.95,6,146.3456,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,0.5,7,51.47653333,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,0.6,8,61.77184,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,0.95,9,97.80541333,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,1.05,10,108.10072,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,0.95,11,97.80541333,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 37.5 mg.,84,33,CNS,0.75,12,77.2148,2019,DPO,Registered,416566,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,0.65,1,123.24715,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,0.8,2,151.6888,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,0.95,3,180.13045,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,0.85,4,161.16935,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,1,5,189.611,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,0.95,6,180.13045,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,0.5,7,61.476,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,0.6,8,73.7712,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,0.95,9,116.8044,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,1.05,10,129.0996,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,0.95,11,116.8044,2019,DPO,Registered,416567,No
54847,1,Private        ,Risperdal Consta 50 mg.,85,33,CNS,0.75,12,92.214,2019,DPO,Registered,416567,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,7.781954887,1,26767.68568,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,10.37593985,2,35690.24758,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,9.360902256,3,20690.77669,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,7.669172932,5,16951.4797,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,2.819548872,6,6232.161654,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,2.932330827,7,6481.44812,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,6.766917293,8,14957.18797,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,2.368421053,9,5235.015789,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,9.022556391,10,15954.31579,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,9.022556391,11,15954.31579,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,6.879699248,12,12165.16579,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,2.593984962,1,8922.561895,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,3.458646617,2,11896.74919,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,3.120300752,3,6896.925564,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,2.556390977,5,5650.493233,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,0.939849624,6,2077.387218,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,0.977443609,7,2160.482707,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,2.255639098,8,4985.729323,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,0.789473684,9,1745.005263,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,3.007518797,10,5318.105263,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,3.007518797,11,5318.105263,2019,TND,Registered,414122,No
59051,1,Institution    ,Zytiga 250 mg,139,50,OH,2.293233083,12,4055.055263,2019,TND,Registered,414122,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.325,1,28.637375,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.4,2,35.246,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.475,3,41.854625,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.425,4,37.448875,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.5,5,44.0575,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.475,6,41.854625,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.25,7,22.02875,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.3,8,26.4345,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.475,9,41.854625,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.525,10,23.81925,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.475,11,21.55075,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,0.375,12,17.01375,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,13,1,1145.495,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,16,2,1409.84,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,19,3,1674.185,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,17,4,1497.955,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,20,5,1762.3,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,19,6,1674.185,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,10,7,881.15,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,12,8,1057.38,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,19,9,1674.185,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,21,10,651,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,19,11,589,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,15,12,465,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,13,1,1145.495,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,16,2,1409.84,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,19,3,1674.185,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,17,4,1497.955,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,20,5,1762.3,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,19,6,1674.185,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,10,7,881.15,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,12,8,1057.38,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,19,9,1674.185,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,21,10,651,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,19,11,589,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 3 mg.,47,18,CNS,15,12,465,2019,DPO,Registered,387284,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,13,1,1145.495,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,16,2,1409.84,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,19,3,1674.185,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,17,4,1497.955,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,20,5,1762.3,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,19,6,1674.185,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,10,7,881.15,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,12,8,1057.38,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,19,9,1674.185,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,21,10,952.77,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,19,11,862.03,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,15,12,680.55,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,13,1,1145.495,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,16,2,1409.84,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,19,3,1674.185,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,17,4,1497.955,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,20,5,1762.3,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,19,6,1674.185,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,10,7,881.15,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,12,8,1057.38,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,19,9,1674.185,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,21,10,952.77,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,19,11,862.03,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 6 mg.,48,18,CNS,15,12,680.55,2019,DPO,Registered,387285,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,6.5,1,620.789,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,8,2,764.048,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,9.5,3,907.307,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,8.5,4,811.801,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,10,5,955.06,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,9.5,6,907.307,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,5,7,477.53,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,6,8,573.036,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,9.5,9,907.307,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,10.5,10,496.965,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,9.5,11,449.635,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,7.5,12,354.975,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,6.5,1,620.789,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,8,2,764.048,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,9.5,3,907.307,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,8.5,4,811.801,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,10,5,955.06,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,9.5,6,907.307,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,5,7,477.53,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,6,8,573.036,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,9.5,9,907.307,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,10.5,10,496.965,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,9.5,11,449.635,2019,DPO,Registered,387286,No
59051,1,Private        ,Invega 9 mg.,49,18,CNS,7.5,12,354.975,2019,DPO,Registered,387286,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,9.75,1,2914.08,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,12,2,3586.56,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,14.25,3,4259.04,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,12.75,4,3810.72,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,15,5,4483.2,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,14.25,6,4259.04,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,7.5,7,2241.6,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,9,8,2689.92,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,14.25,9,4259.04,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,15.75,10,4707.36,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,14.25,11,4259.04,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,11.25,12,3362.4,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,9.75,1,2914.08,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,12,2,3586.56,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,14.25,3,4259.04,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,12.75,4,3810.72,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,15,5,4483.2,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,14.25,6,4259.04,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,7.5,7,2241.6,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,9,8,2689.92,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,14.25,9,4259.04,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,15.75,10,4707.36,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,14.25,11,4259.04,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 100 mg,50,19,CNS,11.25,12,3362.4,2019,DPO,Registered,414738,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,4.875,1,1695.2325,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,6,2,2086.44,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.125,3,2477.6475,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,6.375,4,2216.8425,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.5,5,2608.05,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.125,6,2477.6475,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,3.75,7,1304.025,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,4.5,8,1564.83,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.125,9,2477.6475,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.875,10,2738.4525,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.125,11,2477.6475,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,5.625,12,1956.0375,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,4.875,1,1695.2325,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,6,2,2086.44,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.125,3,2477.6475,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,6.375,4,2216.8425,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.5,5,2608.05,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.125,6,2477.6475,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,3.75,7,1304.025,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,4.5,8,1564.83,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.125,9,2477.6475,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.875,10,2738.4525,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,7.125,11,2477.6475,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 150 mg,51,19,CNS,5.625,12,1956.0375,2019,DPO,Registered,414739,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,4.225,1,1030.3085,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,5.2,2,1268.072,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.175,3,1505.8355,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,5.525,4,1347.3265,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.5,5,1585.09,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.175,6,1505.8355,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,3.25,7,792.545,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,3.9,8,951.054,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.175,9,1505.8355,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.825,10,1664.3445,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.175,11,1505.8355,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,4.875,12,1188.8175,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,4.225,1,1030.3085,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,5.2,2,1268.072,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.175,3,1505.8355,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,5.525,4,1347.3265,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.5,5,1585.09,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.175,6,1505.8355,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,3.25,7,792.545,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,3.9,8,951.054,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.175,9,1505.8355,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.825,10,1664.3445,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,6.175,11,1505.8355,2019,DPO,Registered,414737,No
54847,1,Private        ,Invega Sustenna 75 mg,53,19,CNS,4.875,12,1188.8175,2019,DPO,Registered,414737,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,4.875,1,569.35125,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,6,2,700.74,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,7.125,3,832.12875,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,6.375,4,744.53625,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,7.5,5,875.925,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,7.125,6,832.12875,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,3.75,7,277.352,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,4.5,8,332.8224,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,7.125,9,526.9688,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,7.875,10,582.4392,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,7.125,11,526.9688,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,5.625,12,416.028,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,4.875,1,569.35125,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,6,2,700.74,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,7.125,3,832.12875,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,6.375,4,744.53625,2019,DPO,Registered,416565,No
54847,1,Private        ,Risperdal Consta 25 mg.,83,33,CNS,7.5,5,875.925,2019,DPO,Registered,416565,No
